107209,423
108156,2408
108188,234
108190,5011
108932,2303
108945,379
109072,592
109189,625
109191,848
109372,90
109483,262
109569,163
109578,1203
109673,2369
109740,52
109850,1182
109864,960
109897,401
110102,4997
110127,7127
110297,1277
110322,65
110453,547
110553,1495
110586,3578
110603,1174
110655,790
110678,690
110730,1126
110826,287
110968,463
111113,3465
111320,591
111360,2951
111362,5826
111617,1471
111659,5106
111743,408
111759,3833
111781,8319
111795,2240
111921,2293
112070,686
112138,43352
112175,39085
112290,29353
112303,470
112316,917
112370,7706
112460,695
112497,688
112552,1833
112556,5826
112582,1164
112623,3668
112727,215
112749,118
112788,270
112804,3013
112852,59650
112897,2611
112911,1918
113071,858
113207,4566
113225,115
113275,1646
113345,4030
113348,5118
113453,299
113604,664
113771,179
113868,480
114007,514
114033,1530
114060,315
114074,1439
114182,414
114265,407
114396,108
114601,555
114662,30116
114670,785
114678,2436
114704,55
114707,2708
114713,12315
114849,1864
115122,472
115147,1042
115149,42726
115231,150
115414,1791
115471,175
115534,4616
115569,5456
115617,6609
115664,1461
116161,2771
116413,45
116781,1133
116797,1658
116799,1985
116817,105
116823,13866
116841,1853
116887,1839
116893,93
116897,153
116907,356
116977,1650
116985,163
117123,872
117176,1717
117178,345
117194,1791
117308,238
117456,1654
117466,2443
117517,255
117533,468
117590,1262
117851,1442
117861,5173
117881,590
117887,4871
117895,1318
118117,5208
118206,201
118354,585
118696,4272
118700,4798
118702,1642
118706,2771
118760,353
118898,775
118924,630
118985,6195
118997,963
119141,2984
119145,1543
119155,956
119222,555
119655,881
119966,131
120132,807
120466,4543
120635,4319
120637,112
120799,5782
120825,185
121194,200
121231,2384
121370,10319
122882,70693
122884,2935
122886,12119
122892,32553
122902,17678
122904,132971
122920,67638
122924,10087
122942,160
124859,455
125914,1545
125916,13378
126482,282
126548,1259
127096,430
127108,6573
127110,70
127114,223
127118,15550
127124,80
127130,229
127134,1425
127136,2850
127140,402
127148,75
127194,13356
127196,859
127200,293
127202,1151
127206,384
127216,2027
127218,519
127311,75
127319,115
127585,996
128360,18723
128512,1921
128592,920
128604,735
128620,866
128838,3646
128975,721
129313,75
129333,26364
129372,178
129428,1064
129659,472
129707,839
129737,1381
129937,2634
130044,147
130071,85
130073,7678
130259,25
130448,3741
130452,475
130462,32241
130468,30386
130490,2312
130496,780
130576,1340
130634,36247
130636,2325
130684,379
130686,523
130956,1244
131013,706
131168,7516
131258,7800
131448,7029
131796,170
132046,6914
132157,7512
132173,325
132335,17558
132356,1549
132377,1770
132424,1104
132480,615
132496,540
132549,3274
132569,379
132660,2538
132796,5691
132883,1069
132961,312
132989,163
133195,1961
133225,150
133281,4533
133291,884
133377,17778
133419,11441
133645,6047
133771,2417
133782,3835
133798,3263
133832,973
133945,270
