107209,3965
108188,418
108190,163
108243,159
108932,616
109072,56
109483,180
109578,40
109864,110
110102,377
110127,156
110297,135
110322,50
110453,60
110553,231
110655,32
110678,45
110730,50
110826,70
111113,157
111360,107
111362,722
111659,97
111743,219
111759,168
111781,84
111921,100
112070,18
112138,199
112175,70
112290,2044
112303,7
112316,40
112450,144
112556,200
112623,306
112788,50
112852,680
112897,122
112911,107
112946,40
113207,515
113275,15
113348,15
114074,82
114713,210
114849,324
115149,336
115534,5
115569,71
116799,50
116817,10
116823,210
116887,125
117456,53
117851,57
118117,65
118700,110
118898,57
118924,107
119141,124
119145,55
120132,35
120466,77
120799,105
121231,32
121370,616
122882,188
122892,178
122902,115
122904,130
122920,205
125916,15
127108,130
127124,45
127136,35
127194,10
127202,25
128512,62
128592,57
128838,20
129333,645
129659,53
130448,75
130462,224
130468,55
130490,73
130496,140
130634,752
130636,20
130956,112
131013,20
131168,455
131448,571
132046,92
132335,65
132356,225
132796,182
132961,260
133291,65
133419,135
133645,195
133782,45
133798,39
134130,98
134246,225
134823,180
134853,124
135133,210
135532,29
135536,55
135567,20
135569,6042
135861,324
135887,346
136018,98
136562,202
136598,80
137595,49
137857,91
138036,34
138208,98
139084,25
139385,124
139644,196
140110,221
140267,56
140523,121
140529,92
140711,50
140715,69
140725,20
141120,366
141131,680
141422,260
141536,5
141648,38
141902,30
142110,45
144620,49
146656,120
146904,77
148888,15
149406,52
150294,30
150995,62
151559,137
151639,224
151735,47
151755,86
152077,294
152081,200
152091,169
152123,45
152270,110
152974,98
154915,175
155812,121
155820,752
156898,210
156903,15
157142,321
157200,10
157296,824
157340,60
158238,5
158813,20
158830,25
158872,75
159093,105
159696,612
159858,498
160080,1453
160515,627
160573,38
160688,204
160710,56
160980,75
161046,371
161127,15
161634,65
161922,5
162316,260
162572,47
162594,917
162606,5
164200,15
164933,43
165101,15
165141,5
