107769,377
108156,35948
108188,411
108190,45233
108932,291
108945,7725
109072,2194
109189,951
109372,4399
109483,3461
109569,4412
109578,12742
109673,5246
109850,7004
109897,6226
110102,40386
110127,20277
110297,2207
110453,1665
110553,55008
110603,3871
110655,27919
110730,1902
110809,2895
110968,4412
111113,52965
111360,31261
111362,48656
111617,13616
111659,52372
111743,2234
111759,14943
111781,13980
112138,38775
112175,31353
112303,5516
112316,1562
112370,26625
112460,3180
112497,18762
112556,36025
112623,21899
112667,940
112788,2749
112804,1110
112852,260177
112897,19997
112911,25343
112946,234
113071,656
113207,12939
113275,670
113345,14509
113348,14758
113453,22531
113604,24136
114033,8837
114182,6774
114662,50656
114713,14781
114760,225
114849,2087
115149,54340
115534,24987
115569,8760
115617,45359
115664,4565
116161,670
116797,905
116799,319
116823,49984
116887,1938
116893,512
116897,173
116977,13542
116985,2399
117194,11190
117456,15735
117466,9683
117590,21483
117851,15902
117861,4218
117887,14045
117895,17450
118696,23644
118700,10685
118702,27703
118706,284
118924,4992
118985,670
118997,33512
119141,1803
119145,865
119655,1129
120132,11644
120466,8022
120635,30011
120799,21069
121370,1014
122882,38713
122884,10196
122886,2283
122892,43966
122902,17604
122904,155384
122920,97804
122924,3764
122942,1155
125914,2073
125916,28852
126482,4770
126548,1326
127096,5427
127108,1801
127118,50
127134,5652
127136,303
127192,922
127194,43379
127216,2876
127250,274
128360,10530
128512,512
128592,10539
128838,1238
128975,2151
129333,425
129659,1371
129707,2174
129737,709
129937,14343
130073,28311
130448,2203
130462,15801
130468,3693
130490,19258
130634,244385
130636,8297
130956,5382
131013,8707
131168,165
131258,66860
131448,363
132046,19497
132157,922
132335,70580
132356,16647
132424,10515
132549,536
132660,4587
132796,50260
132798,1696
133195,512
133291,76
133419,44549
133645,800
133798,12271
133832,1647
134130,60744
134214,920
134246,16647
134393,16065
134783,3162
134853,82655
135133,49984
135137,10027
135288,446
135436,27777
135532,2428
135534,7775
135536,164091
135567,23937
135569,77234
135861,29998
135887,57726
136016,14599
136018,14482
136020,3410
136562,4326
136564,1207
136598,13528
136602,744
136864,94348
137367,7339
137595,3136
137857,99086
138036,11633
138208,9162
138210,1482
138702,1359
139385,85474
139642,446
139644,10576
139831,572
140110,23707
140131,27080
140247,13320
140267,17112
140523,17360
140529,11695
140713,3649
140715,33819
141120,3778
141131,281900
141536,1881
141668,18778
141704,5117
141890,547
141912,791
141994,456
142074,259
142082,399
142110,1657
142386,1842
142422,2571
142448,4904
142488,3112
142503,3163
142509,581
142536,1175
142997,38168
143245,405
143317,23805
143385,23479
143886,3705
144072,3623
144620,17994
144714,7502
144716,1998
144982,467
145028,891
145142,2526
145839,467
146656,35312
146900,2340
146904,2688
147022,6481
147404,51
147827,1870
147847,3705
148172,1473
148888,14800
149186,1470
149352,46283
149354,31516
149406,77036
149830,938
150258,3157
150280,79
150294,11962
150344,5666
150995,1144
151315,35948
151455,3387
151557,512
151559,1531
151639,15801
151687,23910
151739,10607
151777,5097
151933,1554
152017,19951
152061,3862
152063,19382
152077,14891
152079,29391
152081,126183
152091,2669
152270,94
152974,2053
153672,4575
154480,559
154915,726
155288,1452
155509,3264
155583,2238
155743,49686
155810,339
155820,6290
156371,2187
156609,16723
156722,115
156903,94
157142,381
157200,16078
157224,3824
157274,2735
157296,113488
157304,77
157312,131230
157338,1297
157340,35520
157667,31697
157699,11157
157865,1553
158238,2287
158428,4462
158528,10918
158813,27035
158830,7480
158872,70242
158966,217
159077,115
159093,45324
159177,411
159347,1534
159696,19089
159858,66159
160080,30827
160271,40976
160400,1134
160438,67892
160515,203981
160565,21935
160567,4911
160571,22644
160573,39976
160688,10272
160954,7204
160980,67064
161046,152
161131,33198
161354,2355
161580,61576
161620,3395
161634,70580
162322,6503
162350,40527
162478,1893
162578,14259
162590,21620
162592,6123
162594,2424
162598,30249
162600,34572
162602,36214
162606,33955
162660,3871
162842,1608
163937,14129
164200,26173
164635,4035
165101,21744
165105,6196
165141,56580
