107209,16
107769,485.5
108156,1158.5
108188,1672.5
108190,3480.5
108243,175.5
108715,113
108932,3741
108945,2825
109072,671
109189,306
109191,363.5
109372,226.5
109376,241.5
109483,738
109569,1240.5
109578,4067.5
109673,2969.5
109740,208
109850,2582.5
109864,423.5
109897,204
110102,6291
110127,2570.5
110297,463
110322,272.5
110453,685.5
110553,4618
110586,731
110603,229.5
110611,558
110655,576
110678,101.5
110730,2170
110809,233
110826,493.5
110968,1146
111113,2477
111259,147.5
111320,100.5
111360,3707.5
111362,7109.5
111617,1119.5
111659,3577.5
111743,1683
111759,5975.5
111781,3565.5
111795,614.5
111856,134
111921,4138
112070,386.5
112138,2917
112175,2084.5
112290,4319
112303,220.5
112316,446
112370,2799.5
112450,139
112460,114
112497,399.5
112552,6856
112556,8356.5
112582,257
112623,5061
112667,13.5
112727,707
112749,109
112788,669
112804,1148.5
112852,5978
112897,1365.5
112911,1278
112940,967.5
112946,439.5
113062,50.5
113071,155
113159,199
113207,254.5
113225,573.5
113275,856.5
113345,1119
113348,2038.5
113416,12
113453,1501
113604,864
113696,99
113771,54.5
113868,19
114007,835.5
114033,1016
114060,1495.5
114074,411.5
114182,283.5
114184,1176
114265,243.5
114396,49
114459,254
114601,623.5
114662,4699
114667,2.5
114670,220.5
114678,371
114704,34.5
114707,499.5
114713,1137.5
114758,66
114760,24.5
114762,218
114849,132.5
114935,1688.5
115122,751.5
115147,478.5
115149,3547
115151,77.5
115220,193
115231,1278.5
115235,69.5
115414,147.5
115437,74
115471,79
115534,333.5
115569,4861
115617,3346
115664,485.5
115824,235
116138,516.5
116161,1907.5
116413,41.5
116781,183
116797,7202.5
116799,630.5
116817,161.5
116823,1543
116841,149
116887,1212.5
116893,234.5
116897,1399
116907,174
116977,974.5
116985,67.5
117123,180.5
117176,4885.5
117178,18
117194,74
117308,168.5
117312,50.5
117372,80.5
117438,308
117456,147
117466,2063.5
117474,14
117517,34
117533,485
117590,1050.5
117851,490
117861,107
117867,724
117881,1940
117887,819
117895,1236
118082,300.5
118117,10.5
118206,29
118354,578.5
118696,3091.5
118700,1310.5
118702,1991
118706,398
118760,401.5
118896,468.5
118898,803.5
118924,248.5
118985,1174
118997,1172.5
119141,2713.5
119145,5672.5
119155,705.5
119222,44
119655,405.5
119966,62
120110,20.5
120132,221
120392,130.5
120466,2145.5
120635,1904
120637,422
120799,2201.5
120825,290.5
121171,67
121194,62
121231,1445.5
121370,181
122882,7505.5
122884,600.5
122886,6310
122892,5018.5
122902,819
122904,7105
122920,5248.5
122924,3047
122942,21
124859,746
125654,2.5
125914,450.5
125916,909
126393,49
126482,21
126548,418.5
126575,113.5
127066,9
127096,604.5
127108,2084
127110,22.5
127112,15.5
127114,315
127118,31.5
127122,24
127124,53.5
127128,137
127130,217
127134,152
127136,608.5
127138,8
127140,194
127146,318.5
127148,77.5
127178,343
127182,26
127192,52.5
127194,81.5
127196,212
127200,38
127202,1046
127204,98
127206,27
127208,33
127216,26
127218,187
127250,8
127311,10.5
127319,543.5
127565,100.5
127585,23
128360,5077.5
128425,30
128488,349
128512,731
128592,235.5
128604,181
128620,579
128832,66.5
128838,1030.5
128975,218.5
129313,15.5
129333,4
129372,87
129428,323
129659,372.5
129707,238.5
129737,204
129749,74.5
129853,10.5
129937,1283.5
130044,35.5
130052,161
130071,15
130073,1399.5
130075,80
130233,10.5
130259,5.5
130448,427.5
130452,347
130462,13
130468,28
130490,1567.5
130496,191.5
130576,707.5
130634,3751.5
130636,554.5
130642,91
130684,95.5
130686,137
130840,101
130862,7.5
130956,566.5
130988,82.5
131013,964
131168,196
131258,8.5
131448,5
131464,55
131474,28
131714,368.5
131796,624
131830,84
131842,69
132046,1417.5
132112,208
132122,47.5
132157,225.5
132173,51
132333,25
132335,64
132356,1.5
132377,38.5
132424,610
132480,1706
132496,451.5
132549,149.5
132569,16.5
132590,7.5
132660,349.5
132792,4.5
132796,1913.5
132798,187.5
132883,310.5
132961,453.5
132989,18
133195,655
133225,3.5
133281,153.5
133291,16
133365,19
133377,33
133419,978
133645,1305
133710,50.5
133771,1418
133782,304
133798,314.5
133802,516
133832,157.5
133869,206.5
133945,34
134021,122
134130,5329.5
134158,102.5
134214,884.5
134246,303
134393,1049.5
134528,335.5
134569,165.5
134583,13.5
134597,23.5
134775,93.5
134783,761
134785,6
134802,7
134815,22
134823,10.5
134853,4568.5
134859,130.5
135133,1912.5
135137,847
135288,699
135436,1216
135462,2.5
135504,289.5
135518,640
135530,521.5
135532,671.5
135534,394
135536,4883.5
135567,1058.5
135569,1680.5
135625,41
135643,23.5
135852,92.5
135861,1517.5
135875,202
135885,251
135887,1474.5
136016,887
136018,1537
136020,3908.5
136562,2539
136564,599
136598,876.5
136602,81
136654,49.5
136666,29
136672,8
136696,10
136698,44.5
136778,5.5
136814,7.5
136864,5307.5
136916,28
137337,718.5
137367,16.5
137595,254.5
137857,3190.5
137900,23
138036,2710
138184,10
138208,1943
138210,1011
138258,11
138610,175
138702,57.5
139084,67
139313,5.5
139385,7789
139415,576
139642,3336
139644,3233
139779,1
139831,124
139855,547
140110,2005
140131,76.5
140152,8
140245,7
140247,1661
140267,884.5
140289,42
140341,81
140523,684
140525,484
140529,267.5
140537,12
140581,29
140711,792
140713,1354.5
140715,2577.5
140725,244.5
140805,52.5
140816,183.5
140856,9.5
140868,21.5
140928,1599.5
141004,304
141036,12
141120,30
141131,12
141393,73.5
141397,232
141408,269
141422,457.5
141513,4
141536,34.5
141544,118.5
141648,214
141668,89.5
141674,11.5
141688,1631.5
141704,30
141714,53
141761,40.5
141799,61
141846,70.5
141864,13
141866,762
141890,1340
141902,4
141912,5
141924,249.5
141926,55
141950,41
141994,18.5
142074,371
142082,34.5
142110,46.5
142222,1190.5
142226,3
142372,235
142386,92
142422,421.5
142448,1723.5
142488,4668
142492,398
142503,37.5
142507,545
142509,557.5
142536,1243.5
142538,76.5
142765,189.5
142963,4.5
142975,3.5
142997,419
142999,92
143168,4
143237,94
143239,130.5
143245,471.5
143317,26.5
143385,3893.5
143462,50
143657,305
143713,71.5
143884,8.5
143886,6
144072,13
144172,33.5
144268,18
144614,22.5
144618,39.5
144620,616
144660,18
144698,174.5
144714,86.5
144716,67.5
144734,35.5
144782,28
144910,23
144976,510.5
144982,208.5
145028,18
145030,677
145142,21.5
145150,578.5
145418,1346
145504,5.5
145839,1449.5
145978,11
146350,5.5
146423,47.5
146604,19
146656,3671.5
146688,413
146730,45
146866,101
146900,328.5
146904,10
146922,56.5
147022,90
147404,3
147471,17
147621,11.5
147750,77.5
147827,6
147847,562.5
147913,4
148172,579.5
148238,109.5
148280,78.5
148424,40.5
148482,210
148484,4
148709,30
148867,37
148888,357
148968,2.5
149011,82.5
149186,40.5
149352,944.5
149354,512.5
149406,754.5
149534,5
149552,37
149830,257
150258,131
150270,54.5
150272,63
150280,3.5
150294,246.5
150344,72.5
150538,18
150540,2
150608,32.5
150696,8
150995,161
151311,42
151313,17
151315,605
151317,119.5
151455,925.5
151501,35.5
151507,21
151557,14
151559,20
151563,6
151595,9
151639,700.5
151641,9.5
151675,35
151687,133.5
151707,29.5
151735,149.5
151739,707.5
151755,3.5
151777,880.5
151927,26
151933,222.5
152017,2166.5
152055,25.5
152061,691
152063,430
152071,232.5
152077,2730.5
152079,1414
152081,3907.5
152083,332.5
152091,842
152123,26
152228,114
152270,16.5
152374,10.5
152515,28.5
152970,834
152974,8
152976,48
153672,16.5
154051,26.5
154480,2.5
154915,195
154945,1
155064,548
155181,129.5
155288,1101.5
155509,170
155583,243.5
155659,489.5
155715,22.5
155743,187.5
155748,63
155810,46
155812,89.5
155820,358.5
155830,18
155832,55
155874,179.5
156371,435
156387,1091
156609,661.5
156722,24.5
156898,10
156903,98
157142,4
157200,1527
157224,79.5
157268,77.5
157274,211.5
157276,203.5
157296,1968.5
157304,2.5
157312,291.5
157338,429
157340,573
157432,36
157667,271
157699,1497
157835,21.5
157849,5
157859,3.5
157865,39
157959,29
158238,2403.5
158254,11.5
158260,567.5
158382,49
158428,71
158528,1414.5
158540,12
158579,9.5
158783,418
158813,546.5
158830,683
158872,1369
158966,1793
158972,426.5
159077,42.5
159093,2218.5
159111,5.5
159177,7
159191,330.5
159347,2.5
159415,676.5
159443,8.5
159484,31
159690,621
159696,40
159741,20.5
159755,307.5
159858,2407.5
159917,94.5
160012,2
160020,4
160080,1128
160187,38
160271,1580.5
160400,195.5
160438,1977.5
160515,3
160553,47.5
160565,909.5
160567,472.5
160569,229.5
160571,915
160573,529
160581,59.5
160644,112
160646,27.5
160656,240
160688,91.5
160710,160.5
160718,111
160848,266.5
160954,1283
160980,3692
161046,11.5
161068,17.5
161070,2
161078,48.5
161127,728.5
161131,1968
161290,7.5
161302,11
161326,26.5
161336,20.5
161354,458
161580,900.5
161582,2482
161584,22.5
161586,44
161620,61.5
161634,2987
161738,17
161830,9
161922,997.5
161936,3
161954,563.5
161956,610.5
161958,7
161966,528.5
161968,5.5
162160,44
162316,2.5
162322,535.5
162348,69.5
162350,1832
162478,292
162572,4
162578,1124.5
162580,7.5
162590,461.5
162592,801
162594,196.5
162596,128.5
162598,1834
162600,1024
162602,1624
162606,2847
162652,4.5
162660,31.5
162730,109
162736,7.5
162738,286
162828,336.5
162842,269
163006,161
163022,29.5
163048,2.5
163092,12.5
163118,53.5
163134,796.5
163464,19.5
163512,97
163547,15
163663,50.5
163775,17
163937,246
164115,0.5
164175,822
164200,416.5
164367,318.5
164622,3.5
164635,7
164655,28.5
164899,138
164917,271.5
164933,13
165085,35
165101,1194.5
165105,360.5
165119,43
165141,391
