107769,2480
108156,33047
108190,94529
108243,2054
108932,1652
108945,7584
109072,6270
109191,14827
109372,808
109483,20933
109578,19666
109673,3287
109850,12153
109864,9868
110102,67851
110127,57682
110297,1833
110453,4315
110553,83188
110655,26650
110678,5066
110730,14590
110809,867
110826,22226
110968,16846
111113,169142
111259,13802
111360,49757
111362,62770
111617,7728
111659,97641
111781,32706
111795,38240
111921,2196
112138,168895
112175,1128
112303,2851
112316,40265
112460,496
112556,7587
112623,2533
112788,220
112852,172442
112897,28839
112911,20716
113071,814
113207,13012
113275,310
113345,19542
113348,9253
113453,30364
113604,71610
114007,3976
114265,260
114662,16517
114707,11730
114713,37976
114849,24832
115147,7974
115149,27500
115151,1444
115437,22185
115534,16615
115569,1115
115617,23359
116161,7864
116797,13872
116823,83103
116887,27039
116977,20307
117176,8728
117194,270
117308,404
117456,12373
117466,3567
117474,2456
117590,14063
117851,7054
117861,3204
117881,115
117887,1855
117895,24667
118117,73363
118696,73068
118700,17258
118702,8182
118706,380
118760,345
118924,14457
118997,75057
119141,7195
119145,7224
119155,8888
119655,7618
120132,11087
120466,6544
120635,22265
120637,3789
120799,18766
120825,180
121194,240
121370,8224
122882,16720
122884,802
122892,51598
122902,24798
122904,149263
122920,290889
122924,11331
125914,9502
125916,55619
126548,25001
127096,1347
127108,2523
127112,758
127114,289
127118,11058
127134,8535
127136,7389
127140,763
127178,205
127194,8643
127196,45
127204,70
127216,4129
127250,80
127319,1347
128360,43338
128512,21109
128592,25472
128620,7283
128838,45974
128975,4514
129333,11282
129428,392
129659,4726
129707,9858
129737,6894
129937,195
130052,542
130073,49405
130448,8348
130462,40639
130468,46208
130490,104095
130496,7258
130576,11501
130634,279280
130956,4854
131013,13346
131168,173
131258,1753
131448,36736
131464,138
132046,11916
132157,5222
132173,179
132335,353
132356,10553
132424,24335
132480,551
132549,3879
132660,7958
132796,14517
132798,496
133195,12675
133225,160
133281,420
133291,1727
133377,59736
133419,120563
133645,11435
133782,3180
133798,4165
134130,8186
134246,10553
134393,25961
134528,22598
134569,512
134775,1036
134783,21277
134823,639
134853,17720
134859,280
135133,83103
135137,44179
135436,2258
135504,6766
135530,107
135532,14484
135534,10129
135536,464764
135567,18894
135569,138534
135861,56347
135885,1313
135887,166272
136016,11085
136018,21900
136562,11032
136598,24267
136602,8646
136666,3903
136672,2938
136864,135439
137595,91903
137857,19320
138036,19318
138208,25374
138210,69128
139385,52990
139642,8947
139644,3046
139831,95
140110,72894
140247,9521
140267,54225
140523,14472
140525,364
140529,14830
140711,28346
140713,18037
140715,12660
141004,4302
141120,36985
141131,180910
141408,4136
141422,434
141648,27011
141674,2030
141704,553
141799,243
141902,3809
141950,2147
142074,11147
142110,50829
142222,6314
142372,7645
142386,1298
142422,35336
142448,5511
142488,5042
142503,141
142507,442
142509,46
142536,4220
142997,40208
142999,5609
143168,409
143237,2378
143239,30
143317,7444
143385,369
143713,40
143886,25079
144072,2959
144620,7151
144714,17053
144982,6895
145028,3648
145142,686
145418,7014
145839,12681
146656,47915
146900,180
146904,17666
147022,310
147847,25079
148172,27121
148482,3285
148888,32062
148968,4473
149186,13618
149352,75566
149354,34248
149406,2738
149830,25598
150294,16822
150344,10897
150608,8577
151315,33047
151455,13979
151559,32248
151639,40639
151687,998
151739,56864
151755,150
151777,23311
151927,5111
151933,3605
152017,41738
152061,11767
152063,21461
152077,5296
152079,35817
152081,31306
152083,16633
152091,22713
152123,230
152270,3175
152974,58103
153672,553
154480,475
154915,28642
155288,4805
155509,9985
155659,1255
155743,3690
155812,24376
155820,33255
155832,3462
156898,966
157200,14829
157224,5094
157268,110
157274,19884
157296,18303
157312,37118
157338,523
157340,5215
157667,21253
157699,3514
157835,442
158238,13729
158260,8282
158528,25761
158813,31322
158830,1726
158872,10127
158966,350
158972,222
159093,43634
159177,25
159415,58
159484,175
159696,9572
159755,1316
159858,17851
160020,12598
160080,38660
160271,31315
160438,57648
160515,205540
160565,12221
160567,25388
160569,196
160571,15227
160573,11021
160581,5390
160688,91446
160954,751
160980,18614
161046,23046
161068,521
161127,3610
161131,4089
161580,53451
161582,465
161584,211
161634,353
161738,409
161922,4907
161968,2488
162160,10909
162322,3310
162350,51722
162478,7473
162578,13837
162580,2769
162590,2979
162592,4646
162594,4898
162596,2561
162598,4752
162602,3740
162606,19633
162730,123
162738,241
163006,2973
163663,763
163937,2092
164175,1867
164200,2070
164635,155
165101,7534
165141,11815
