130956
118700
130448
152077
115534
112911
160080
113348
120799
136018
135536
122882
140715
122904
108932
122902
116887
111659
148888
135567
138036
112175
139385
165141
112316
109072
109483
120132
120466
108190
110102
110553
111362
117851
116823
135133
110127
132046
111113
112852
109578
136562
112623
132796
110730
110453
149406
112556
137595
127136
157296
110297
135887
112138
125916
112897
110655
140110
127108
111781
122892
130462
113207
128838
131013
158813
135861
135569
140529
118924
119141
160573
119145
130634
133419
115569
111360
130490
115149
152081
133798
137857
165101
159858
146656
159093
160980
114713
146904
139644
138208
122920
128512
134130
158830
151639
151559
140267
162594
141131
116161
117887
119655
108188
108945
109673
113604
149830
113345
111759
130073
134783
116799
139642
118702
110968
136016
151777
116797
130496
116977
129659
117590
114662
118997
113071
129937
112303
115617
118696
129737
109850
152063
120635
162478
142997
162592
111743
111921
128975
152017
133195
117861
129707
136864
117194
125914
132660
134393
140711
122924
132157
128360
141704
142074
127118
130636
135534
159177
117895
158528
160565
161634
160438
132549
162578
118985
127134
134528
108156
114707
111795
126548
114007
116817
109372
115147
114265
116985
112497
114033
112370
150258
115664
136020
134859
122886
130576
120637
132424
136666
151315
112804
132961
156371
118898
117176
144716
145839
158966
138702
143239
162596
156609
112290
142222
118354
116781
114601
155810
114060
155064
114182
124859
109569
122942
129313
110322
121194
115414
110603
129428
112552
119155
116841
116897
135530
127140
135288
127196
109897
121231
127124
117881
127114
152083
151735
140725
159690
150538
161354
146688
151313
164655
132496
130452
128604
112582
143657
131796
113225
117178
146423
133945
160848
148238
